Time_sec,ReferenceWingArea_ft2,ReferenceChord_ft,ReferenceSpan_ft,SpeedOfSound_SeaLevel_fps,StaticPressure_SeaLevel_psf,ThrustLimit_lbs,StabCommand_deg,AileronCommand_deg,RudderCommand_deg,Throttle_norm,AircraftWeight_lbs,CGx_pct,Ixx_slft,Iyy_slft,Izz_slft,Ixy_slft,Ixz_slft,Iyz_slft,AltitudeMeanSeaLevel_ft,MachNumber,TrueAirspeed_fps,TrueAirspeed_kt,EquivilantAirspeed_fps,EquivilantAirspeed_kt,AccelGravity_fts2,SpeedOfSound_kt,SpeedOfSound_fps,AirTemperature_r,AirDensity_slugft3,StaticPressure_psf,DynamicPressure_psf,TotalPressure_psf,Alpha_deg,Alpha_dot_dps,Beta_deg,Beta_dot_dps,Gamma_deg,CL0,CD0,CM0,CL_alpha,CD_alpha,CM_alpha,CL_alpha_dot,CM_alpha_dot,CL_q,CM_q,CL_m,CD_m,CM_m,CL_delta_stab,CM_delta_stab,CY_b,Cl_b,CN_b,Cl_p,CN_p,Cl_r,CN_r,Cl_delta_ail,CN_delta_ail,CY_rud,Cl_delta_rud,CN_delta_rud,Thrust_lb,Lon_FX_lbs,Lon_FY_lbs,Lon_FZ_lbs,LatDir_FX_lbs,LatDir_FY_lbs,LatDir_FZ_lbs,Propulsion_FX_lbs,Propulsion_FY_lbs,Propulsion_FZ_lbs,FX_lbs,FY_lbs,FZ_lbs,Lon_MX_ftlbs,Lon_MY_ftlbs,Lon_MZ_ftlbs,LatDir_MX_ftlbs,LatDir_MY_ftlbs,LatDir_MZ_ftlbs,Propulsion_MX_ftlbs,Propulsion_MY_ftlbs,Propulsion_MZ_ftlbs,MX_ftlbs,MY_ftlbs,MZ_ftlbs,U_dot_fps2,V_dot_fps2,W_dot_fps2,P_dot_dps2,Q_dot_dps2,R_dot_dps2,Phi_dot_dps,Theta_dot_dps,Psi_dot_dps,U_fps,V_fps,W_fps,P_dps,Q_dps,R_dps,Phi_deg,Theta_deg,Psi_deg
9.225,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.00028667,191.903,435.199,627.103,14.9024,-0.00684091,0.402759,-0.00282723,-0.0884773,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5987.54,0,-16007.5,0,-599.913,0,10188.6,0,0,33.4543,-1296.13,-264.651,0,-1417.87,0,-1148.86,0,3179.35,0,0,0,-1148.86,-1417.87,3179.35,3.06922,-6.10493,-11.7103,-18.5475,-1.38539,3.0487,-0.775933,-0.3941,-0.0275481,1683.85,12.2181,448.049,-0.76889,-0.392539,-0.0440182,-2.5361,14.8119,-1.83798
9.23,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.00028667,191.903,435.199,627.103,14.9004,-0.00694762,0.401755,-0.00350349,-0.0884575,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5988.53,0,-16001.3,0,-598.418,0,10188.6,0,0,33.0068,-1295.71,-258.333,0,-1379.75,0,-1140.28,0,3171.16,0,0,0,-1140.28,-1379.75,3171.16,3.12539,-7.27658,-11.8821,-18.4091,-1.34823,3.04017,-0.863876,-0.400164,-0.0115038,1683.86,12.1817,447.99,-0.860935,-0.39928,-0.0288174,-2.54042,14.8099,-1.83804
9.235,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286671,191.903,435.199,627.103,14.8984,-0.00705119,0.400559,-0.00417595,-0.0884383,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5989.54,0,-15994.9,0,-596.636,0,10188.6,0,0,32.5532,-1295.12,-251.926,0,-1341.12,0,-1131.18,0,3161.44,0,0,0,-1131.18,-1341.12,3161.44,3.18006,-8.44104,-12.0486,-18.2621,-1.31061,3.03017,-0.951099,-0.40604,0.004484,1683.88,12.1395,447.929,-0.952246,-0.405833,-0.0136666,-2.54517,14.8079,-1.83801
9.24,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286671,191.904,435.199,627.103,14.8963,-0.0071516,0.399171,-0.00484429,-0.0884197,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5990.55,0,-15988.5,0,-594.569,0,10188.6,0,0,32.0937,-1294.36,-245.432,0,-1301.99,0,-1121.56,0,3150.22,0,0,0,-1121.56,-1301.99,3150.22,3.23319,-9.59776,-12.2098,-18.1067,-1.27255,3.01871,-1.03756,-0.411726,0.0204077,1683.89,12.0915,447.868,-1.04278,-0.412196,0.00142695,-2.55036,14.8058,-1.83791
9.245,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286671,191.904,435.199,627.103,14.8942,-0.00724883,0.397593,-0.00550819,-0.0884017,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5991.59,0,-15982,0,-592.219,0,10188.6,0,0,31.6284,-1293.45,-238.854,0,-1262.38,0,-1111.43,0,3137.51,0,0,0,-1111.43,-1262.38,3137.51,3.28477,-10.7462,-12.3656,-17.9431,-1.23408,3.0058,-1.12323,-0.417219,0.0362598,1683.91,12.0378,447.807,-1.13249,-0.418366,0.0164559,-2.55598,14.8038,-1.83773
9.25,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286671,191.904,435.199,627.103,14.8921,-0.00734286,0.395827,-0.00616733,-0.0883842,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5992.63,0,-15975.5,0,-589.587,0,10188.6,0,0,31.1576,-1292.36,-232.195,0,-1222.31,0,-1100.78,0,3123.3,0,0,0,-1100.78,-1222.31,3123.3,3.33478,-11.8858,-12.5161,-17.7712,-1.19519,2.99145,-1.20806,-0.422519,0.0520328,1683.93,11.9783,447.744,-1.22135,-0.424342,0.0314132,-2.56202,14.8016,-1.83747
9.255,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286671,191.904,435.199,627.103,14.89,-0.00743368,0.393873,-0.00682141,-0.0883672,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5993.69,0,-15968.8,0,-586.677,0,10188.6,0,0,30.6815,-1291.12,-225.458,0,-1181.79,0,-1089.64,0,3107.62,0,0,0,-1089.64,-1181.79,3107.62,3.38319,-13.0161,-12.6611,-17.5912,-1.15591,2.97567,-1.29201,-0.427622,0.0677192,1683.94,11.9133,447.681,-1.30931,-0.430122,0.0462915,-2.56848,14.7995,-1.83713
9.26,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286671,191.904,435.199,627.103,14.8879,-0.00752127,0.391733,-0.00747013,-0.0883506,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5994.76,0,-15962.1,0,-583.489,0,10188.6,0,0,30.2003,-1289.71,-218.646,0,-1140.85,0,-1078,0,3090.47,0,0,0,-1078,-1140.85,3090.47,3.42999,-14.1365,-12.8008,-17.4033,-1.11626,2.95849,-1.37504,-0.432528,0.0833117,1683.96,11.8426,447.617,-1.39632,-0.435703,0.061084,-2.57535,14.7973,-1.83671
9.265,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286671,191.904,435.199,627.103,14.8857,-0.00760562,0.389409,-0.00811318,-0.0883344,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5995.84,0,-15955.3,0,-580.027,0,10188.6,0,0,29.7141,-1288.15,-211.762,0,-1099.5,0,-1065.87,0,3071.88,0,0,0,-1065.87,-1099.5,3071.88,3.47516,-15.2465,-12.935,-17.2075,-1.07625,2.9399,-1.45713,-0.437233,0.098803,1683.98,11.7664,447.552,-1.48236,-0.441084,0.0757835,-2.58264,14.7952,-1.83622
9.27,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286671,191.904,435.199,627.103,14.8835,-0.00768672,0.386902,-0.00875027,-0.0883185,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5996.93,0,-15948.4,0,-576.294,0,10188.6,0,0,29.2233,-1286.42,-204.809,0,-1057.76,0,-1053.27,0,3051.85,0,0,0,-1053.27,-1057.76,3051.85,3.51867,-16.3457,-13.0637,-17.004,-1.0359,2.91993,-1.53822,-0.441738,0.114186,1684,11.6846,447.487,-1.56738,-0.446264,0.0903831,-2.59033,14.7929,-1.83565
9.275,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286671,191.904,435.199,627.103,14.8813,-0.00776454,0.384214,-0.00938111,-0.0883028,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5998.03,0,-15941.4,0,-572.291,0,10188.6,0,0,28.728,-1284.54,-197.79,0,-1015.64,0,-1040.19,0,3030.39,0,0,0,-1040.19,-1015.64,3030.39,3.56051,-17.4334,-13.187,-16.7928,-0.995217,2.8986,-1.61829,-0.446039,0.129453,1684.01,11.5975,447.421,-1.65134,-0.45124,0.104876,-2.59842,14.7907,-1.835
9.28,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54991,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286672,191.904,435.199,627.103,14.879,-0.00783909,0.381348,-0.0100054,-0.0882873,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-5999.15,0,-15934.4,0,-568.022,0,10188.6,0,0,28.2283,-1282.5,-190.707,0,-973.167,0,-1026.65,0,3007.53,0,0,0,-1026.65,-973.167,3007.53,3.60066,-18.5093,-13.3048,-16.5742,-0.954224,2.87591,-1.6973,-0.450135,0.144598,1684.03,11.5049,447.354,-1.73422,-0.456011,0.119256,-2.60691,14.7885,-1.83428
9.285,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286672,191.904,435.199,627.104,14.8767,-0.00791035,0.378305,-0.0106229,-0.0882718,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6000.27,0,-15927.3,0,-563.489,0,10188.6,0,0,27.7246,-1280.31,-183.565,0,-930.356,0,-1012.65,0,2983.27,0,0,0,-1012.65,-930.356,2983.27,3.63911,-19.5727,-13.4171,-16.3481,-0.912935,2.85188,-1.77522,-0.454026,0.159613,1684.05,11.407,447.287,-1.81596,-0.460575,0.133515,-2.61578,14.7862,-1.83348
9.29,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.48,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286672,191.904,435.199,627.104,14.8745,-0.0079783,0.375087,-0.0112332,-0.0882563,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6001.4,0,-15920.2,0,-558.696,0,10188.6,0,0,27.217,-1277.96,-176.365,0,-887.224,0,-998.204,0,2957.64,0,0,0,-998.204,-887.224,2957.64,3.67585,-20.6233,-13.5239,-16.1149,-0.871367,2.82653,-1.852,-0.457709,0.174491,1684.07,11.3039,447.22,-1.89653,-0.464932,0.147648,-2.62504,14.7839,-1.83261
9.295,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286672,191.904,435.199,627.104,14.8722,-0.00804294,0.371697,-0.0118362,-0.0882407,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6002.54,0,-15913,0,-553.645,0,10188.6,0,0,26.7056,-1275.47,-169.111,0,-843.789,0,-983.32,0,2930.65,0,0,0,-983.32,-843.789,2930.65,3.71085,-21.6606,-13.6252,-15.8746,-0.829534,2.79989,-1.92762,-0.461184,0.189226,1684.09,11.1956,447.151,-1.9759,-0.46908,0.161647,-2.63468,14.7816,-1.83166
9.3,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286672,191.904,435.199,627.104,14.8698,-0.00810426,0.368135,-0.0124315,-0.088225,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6003.69,0,-15905.7,0,-548.341,0,10188.6,0,0,26.1908,-1272.82,-161.807,0,-800.069,0,-968.004,0,2902.31,0,0,0,-968.004,-800.069,2902.31,3.74411,-22.6841,-13.7209,-15.6273,-0.787453,2.77195,-2.00204,-0.46445,0.20381,1684.11,11.0822,447.083,-2.05404,-0.473017,0.175507,-2.64469,14.7793,-1.83064
9.305,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286672,191.905,435.199,627.104,14.8675,-0.00816225,0.364406,-0.013019,-0.0882089,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6004.85,0,-15898.4,0,-542.786,0,10188.6,0,0,25.6726,-1270.02,-154.454,0,-756.081,0,-952.267,0,2872.66,0,0,0,-952.267,-756.081,2872.66,3.77561,-23.6934,-13.8111,-15.3732,-0.745139,2.74275,-2.07523,-0.467504,0.218237,1684.12,10.9637,447.014,-2.13091,-0.476743,0.189221,-2.65507,14.7769,-1.82955
9.31,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286672,191.905,435.2,627.104,14.8651,-0.0082169,0.36051,-0.0135982,-0.0881925,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6006.01,0,-15891,0,-536.984,0,10188.6,0,0,25.1513,-1267.08,-147.056,0,-711.845,0,-936.117,0,2841.69,0,0,0,-936.117,-711.845,2841.69,3.80534,-24.6879,-13.8957,-15.1124,-0.702609,2.71231,-2.14717,-0.470347,0.232501,1684.14,10.8403,446.944,-2.20647,-0.480256,0.202782,-2.6658,14.7746,-1.82839
9.315,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286672,191.905,435.2,627.104,14.8628,-0.0082682,0.356451,-0.014169,-0.0881755,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6007.18,0,-15883.6,0,-530.938,0,10188.6,0,0,24.6271,-1263.99,-139.616,0,-667.377,0,-919.563,0,2809.45,0,0,0,-919.563,-667.377,2809.45,3.83328,-25.6674,-13.9747,-14.8451,-0.659878,2.68064,-2.21781,-0.472977,0.246595,1684.16,10.712,446.874,-2.28069,-0.483555,0.216185,-2.67689,14.7722,-1.82716
9.32,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286672,191.905,435.2,627.104,14.8604,-0.00831615,0.352231,-0.0147311,-0.088158,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6008.36,0,-15876.2,0,-524.652,0,10188.6,0,0,24.1002,-1260.76,-132.138,0,-622.695,0,-902.614,0,2775.93,0,0,0,-902.614,-622.695,2775.93,3.85944,-26.6313,-14.0481,-14.5714,-0.616962,2.64776,-2.28713,-0.475394,0.260512,1684.18,10.5788,446.804,-2.35355,-0.48664,0.229424,-2.68833,14.7699,-1.82585
9.325,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286673,191.905,435.2,627.105,14.858,-0.00836073,0.347853,-0.0152843,-0.0881398,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6009.54,0,-15868.7,0,-518.131,0,10188.6,0,0,23.5707,-1257.39,-124.623,0,-577.818,0,-885.281,0,2741.17,0,0,0,-885.281,-577.818,2741.17,3.8838,-27.5792,-14.116,-14.2916,-0.573876,2.6137,-2.35509,-0.477597,0.274247,1684.2,10.4409,446.734,-2.42501,-0.48951,0.242493,-2.7001,14.7675,-1.82448
9.33,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286673,191.905,435.2,627.105,14.8556,-0.00840195,0.343319,-0.0158284,-0.0881208,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6010.73,0,-15861.2,0,-511.377,0,10188.6,0,0,23.0389,-1253.88,-117.076,0,-532.764,0,-867.572,0,2705.18,0,0,0,-867.572,-532.764,2705.18,3.90636,-28.5107,-14.1783,-14.0056,-0.530636,2.57847,-2.42168,-0.479586,0.287793,1684.22,10.2984,446.663,-2.49504,-0.492163,0.255385,-2.71221,14.7651,-1.82304
9.335,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286673,191.905,435.2,627.105,14.8532,-0.0084398,0.338631,-0.016363,-0.0881009,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6011.93,0,-15853.6,0,-504.395,0,10188.6,0,0,22.5049,-1250.23,-109.499,0,-487.55,0,-849.497,0,2667.99,0,0,0,-849.497,-487.55,2667.99,3.92709,-29.4255,-14.2349,-13.7138,-0.487258,2.5421,-2.48686,-0.481359,0.301143,1684.24,10.1512,446.591,-2.56361,-0.494599,0.268096,-2.72465,14.7627,-1.82154
9.34,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.9,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286673,191.905,435.2,627.105,14.8507,-0.00847427,0.333793,-0.016888,-0.08808,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6013.12,0,-15846,0,-497.189,0,10188.6,0,0,21.9689,-1246.45,-101.896,0,-442.195,0,-831.067,0,2629.61,0,0,0,-831.067,-442.195,2629.61,3.94601,-30.3231,-14.2859,-13.4162,-0.443758,2.50461,-2.5506,-0.482917,0.314293,1684.26,9.99961,446.52,-2.63069,-0.496818,0.280619,-2.7374,14.7602,-1.81997
9.345,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.8,1.79985,1742.47,1032.27,605.173,358.515,32.174,573.533,968.123,389.97,0.000286673,191.905,435.2,627.105,14.8483,-0.00850535,0.328808,-0.0174031,-0.088058,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6014.33,0,-15838.4,0,-489.763,0,10188.6,0,0,21.4312,-1242.54,-94.2688,0,-396.716,0,-812.291,0,2590.08,0,0,0,-812.291,-396.716,2590.08,3.9631,-31.2032,-14.3314,-13.1131,-0.400151,2.46602,-2.61288,-0.484259,0.327236,1684.28,9.8436,446.448,-2.69625,-0.498819,0.292949,-2.75046,14.7578,-1.81833
9.35,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.8,1.79985,1742.47,1032.27,605.174,358.515,32.174,573.533,968.123,389.97,0.000286673,191.905,435.2,627.106,14.8459,-0.00853305,0.323678,-0.0179082,-0.0880347,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6015.53,0,-15830.7,0,-482.122,0,10188.6,0,0,20.8918,-1238.49,-86.6214,0,-351.133,0,-793.18,0,2549.41,0,0,0,-793.18,-351.133,2549.41,3.97836,-32.0654,-14.3711,-12.8045,-0.356453,2.42635,-2.67367,-0.485384,0.339966,1684.3,9.68327,446.377,-2.76027,-0.500601,0.30508,-2.76383,14.7554,-1.81663
9.355,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.8,1.79985,1742.47,1032.27,605.174,358.515,32.174,573.533,968.123,389.97,0.000286673,191.905,435.2,627.106,14.8434,-0.00855736,0.318406,-0.018403,-0.0880102,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6016.74,0,-15823.1,0,-474.269,0,10188.6,0,0,20.3511,-1234.32,-78.9565,0,-305.462,0,-773.744,0,2507.63,0,0,0,-773.744,-305.462,2507.63,3.99178,-32.9093,-14.4053,-12.4907,-0.31268,2.38563,-2.73295,-0.486294,0.352478,1684.32,9.51872,446.305,-2.82273,-0.502164,0.317009,-2.7775,14.753,-1.81487
9.36,196.1,9.55,21.94,1116.56,2116.23,15600,-5.17922,0,0,0.653115,16300,7,3549,58611,59669,0,0,0,54990.8,1.79985,1742.47,1032.27,605.174,358.515,32.174,573.533,968.123,389.97,0.000286673,191.905,435.201,627.106,14.8409,-0.00857828,0.312995,-0.0188874,-0.0879841,0.05,0.0172,0.15,2,0.38,-1.3,0,-2,0,-4.8,-0.2,0,-0.01,0.52,-2.26,-1,-0.09,0.24,-0.27,-0.09,0.15,-0.65,0.017,0.0025,0.05,0.008,-0.04,10188.6,-6017.95,0,-15815.4,0,-466.21,0,10188.6,0,0,19.8091,-1230.03,-71.2774,0,-259.721,0,-753.993,0,2464.75,0,0,0,-753.993,-259.721,2464.75,4.00337,-33.7346,-14.4338,-12.1718,-0.268847,2.34389,-2.7907,-0.486988,0.364766,1684.34,9.35005,446.232,-2.88359,-0.503508,0.328728,-2.79145,14.7505,-1.81304
